id,date,int_lang,area,type,cell,safe,youngest,reg,gender,rwdirusa,rwdiril,rwdirlocal,qlife,app_gov_rau,app_ussen_kirk,app_ussen_dur,prim16_party,prim16_pres_dem,prim16_pres_dem_other,prim16_sen_dem,prim16_sen_dem_other,prim16_pres_rep,prim16_pres_rep_other,prim16_sen_rep,prim16_sen_rep_other,fixdeficit_il,cuts_K12,cuts_he,cuts_cops,cuts_parks,cuts_poor,cuts_dis,pen_cuts,tax_services,gamble_exp,tax_ret_inc,tax_ret_50K,tax_ret_supp,tax_inc_temp,tax_inc_mil,tax_inc_grad,tax_gas,redist_neutral,redist_commis,cf_judge,cf_judge_pub,term_lim,right2work,budg_affect,budg_imp1,budg_imp2,budge_imp3,budg_imp4,budg_imp5,budg_imp6,budg_imp7,budg_imp_other,budg_child,budg_citycuts,budg_he,budg_infradec,budg_jobloss,budg_locecon,budg_realest,budg_socserv,budg_other,abort_leg,lg_rights,med_mari,mari_rec,vet_courts,miss_diabet,miss_depress,miss_heart,miss_anxiety,education,ideo_leans,ideology,party_leans,party_aff,employ_time,employ_type,retired_type,union,relig_att_often,relig_type,religion,born_again,vet,vet_fam,zip,age_cat,birth_yr,rac_eth,rac_eth_other,hhinc
12048,20160216,1,2,2,1,1, ,1,2,2,1,1,1,2,9,2,1,2, ,5, , , , , ,1,2,2,1,2,2,2,1,3,2,2,2,2,3,2,2,3,1,3,1,2,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1, ,1, ,6,3,2,2,1,1,1, ,2,4, ,1,2,5,1,60175,7,1963,1, ,7
22302,20160218,1,2,1, , ,1,1,2,2,2,1,1,1,1,2,2, , , , ,8, ,1, ,3,2,1,2,3,3,2,1,2,2,2,2,2,2,4,3,2,1,2,1,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,3, ,1,1, ,6,4,3,7,3,3, ,3,2,4, ,1,2,5,1,60175,11,1942,1, ,6
60059,20160220,1,2,1, , ,1,1,2,1,2,1,2,5,9,4,2, , , , ,8, ,4, ,2,2,1,2,2,1,2,2,3,1,2,2,2,2,1,2,3,3,2,2,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,2,1, , ,1,6,3,2,5,3,1,3, ,1,4, ,1,2,5,2,60175,4,1979,1, ,6
3648,20160215,1,2,1, , ,1,1,2,1,2,2,1,9,5,9,1,1, ,1, , , , , ,2,2,2,2,2,2,2,2,1,1,2,1,1,4,1,1,4,5,5,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1, ,1,1, ,4,1,1,1,1,3, ,1,2,4, ,1,2,5,1,60174,8,1957,1, ,4
5802,20160215,1,2,1, , ,1,1,1,1,2,1,2,4,1,1,1,4, ,1, , , , , ,3,2,1,2,2,2,2,1,3,3,2,1,1,3,1,1,3,2,2,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1, , ,1,4,1,1,3,1,3, ,4,2,2,1, ,2,2,2,60174,11,1942,1, ,3
38017,20160219,1,2,1, , ,1,1,2,3,2,1,2,1,3,9,4, , , , , , , , ,2,2,3,2,2,2,2,3,1,3,3, ,3,4,2,2,2,2,2,1,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,1,3,1,3, , ,4,5,2,1,4,2,3, ,2,2,1,1, ,2,5,1,60174,13,1928,1, ,9
43916,20160215,1,2,2,1,1, ,1,1,2,2,1,3,2,9,9,3, , , , , , , , ,2,1,1,1,1,2,1,2,4,1,2,2,2,4,4,2,4,2,1,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,1,2,2, ,1,1, ,5,3,2,4,2,3, ,4,2,5, ,3, ,2,1,60174,12,1940,1, ,7
1411,20160217,1,2,2,1,1, ,1,1,2,1,1,2,1,5,5,2, , , , ,1, ,2, ,2,2,2,2,2,2,2,1,2,3,2,2,2,3,4,4,3,3,4,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,2,1, ,1,1, ,3,4,3,6,3,3, ,4,2,1,1, ,2,5,2,60172,11,1943,1, ,1
15772,20160218,1,2,1, , ,1,1,1,2,2,2,2,1,2,2,3, , , , , , , , ,2,1,1,2,1,2,2,1,4,3,2,2,2,4,4,2,4,4,4,1,2,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1, , ,2,3,2,1,9,9,1,1, ,2,5, ,1,2,5,2,60172,9,1956,1, ,9
10273,20160216,2,2,2,1,1, ,1,1,1,2,2,3,5,2,2,1,1, ,1, , , , , ,2,2,2,2,3,2,2,2,1,1,2,2,2,3,2,2,4,1,2,1,1,1,2,1,8, , , , , , , ,0,0,0,0,0,0,0,1,0,2,4,4,2,1, ,4, ,3,1,2,1,2,1,2,1, ,2,2,1, ,2,5,2,60169,8,1961,4, ,3
55863,20160219,1,2,1, , ,1,1,1,2,2,2,3,1,5,5,2, , , , ,6, ,4, ,5,1,1,2,2,3,2,1,4,4,2,2,2,4,4,4,4,2,4,4,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,3,4,2,2,3, ,1, ,5,5, ,7,3,3, ,4,2,4, ,1,2,5,2,60156,12,1939,1, ,9
48560,20160218,1,2,1, , ,1,1,2,2,2,1,2,4,2,2,1,2, ,1, , , , , ,3,2,2,2,2,2,2,1,3,2,2,1,1,3,2,2,3,2,1,2,3,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2, , ,2,3,2,1,3,1,2,2, ,1,4, ,1,2,5,2,60154,10,1949,1, ,5
60710,20160220,1,2,1, , ,1,1,2,1,3,1,2,4,9,9,1,4, ,1, , , , , ,2,2,2,2,2,2,2,2,2,3,2,2,2,3,1,1,3,1,2,1,4,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,1,2,2, ,1, ,1,4,3,2,2,1,3, ,1,2,4, ,1,2,5,1,60153,10,1947,2, ,1
61771,20160220,1,2,1, , ,1,1,1,3,3,1,3,9,9,9,1,4, ,5, , , , , ,5,2,2,3,3,2,3,3,5,4,3, ,3,5,5,5,5,5,5,5,5,5,4,3, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,5,3,2,5, ,5, ,2,3,2,2,1,4, , ,2,4, ,1,1,5,3,60153,13,1935,2, ,8
58374,20160219,1,3,1, , ,1,1,1,2,2,3,3,5,4,2,1,2, ,1, , , , , ,3,2,2,2,2,2,1,1,3,1,2,2,2,2,1,1,1,2,1,1,1,3,4,1,2, , , , , , , ,0,1,0,0,0,0,0,0,0,1,1,1,1,2, ,3, ,5,3,6,9,3,1,3, ,1,1,5, ,3, ,2,2,60152,11,1942,1, ,5
6507,20160215,1,3,2,1,1, ,1,2,2,3,2,4,1,4,5,2, , , , ,3, ,4, ,2,1,1,2,1,1,2,1,2,3,2,3,2,4,3,3,3,4,2,1,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,3,2,2,1, , ,5,4,3,2,5,3,3, ,4,2,3,1, ,2,5,1,60150,11,1945,1, ,2
18157,20160217,1,2,1, , ,1,1,2,2,2,1,3,1,2,4,2, , , , ,1, ,1, ,2,2,2,2,2,2,2,2,4,4,2,2,2,4,4,4,4,5,3,1,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1, ,2,1, ,5,4,3,7,3,3, ,1,2,2,1, ,2,5,1,60148,12,1939,1, ,6
23907,20160218,1,2,2,1,1, ,1,1,2,2,1,1,1,4,5,2, , , , ,6, ,2, ,2,1,1,2,1,1,2,1,4,5,2,1,1,4,4,4,4,2,1,3,4,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,1,2,2,1, ,4, ,2,4,3,6,3,1,4, ,2,5, ,1,2,5,1,60148,9,1956,1, ,7
24449,20160217,1,2,1, , ,1,1,1,2,2,2,3,4,5,2,4, , , , , , , , ,4,1,1,1,1,1,1,1,4,1,2,1,1,4,3,4,1,3,4,4,4,4,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,4,1,1,1,1, ,2, ,2,4,2,1,1,1,3, ,4,1,5, ,1,2,2,1,60148,14,1900,1, ,4
54627,20160219,1,2,1, , ,1,1,2,1,2,2,3,4,3,3,4, , , , , , , , ,3,2,2,2,2,2,2,2,5,3,2,3,2,3,1,1,3,2,2,1,2,1,5,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,1,1,1,1,2, ,1, ,2,2,1,3,1,4, , ,1,4, ,1,2,5,2,60148,7,1964,1, ,8
55975,20160218,1,2,1, , ,1,1,2,2,2,2,3,2,5,5,2, , , , ,6, ,4, ,2,2,2,2,2,1,2,1,2,5,1, ,1,4,4,4,2,1,4,1,2,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,3,2,2, ,2,1, ,5,5, ,5,3,4, , ,1,1,1, ,2,5,2,60148,8,1961,1, ,1
14666,20160217,1,2,1, , ,1,1,1,2,1,1,3,1,5,5,4, , , , , , , , ,2,1,2,2,1,2,1,2,1,1,2,1,1,4,1,1,1,1,1,4,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,2, ,1,1, ,2,3,2,4,2,1,1, ,2,4, ,1,2,2,1,60142,10,1947,1, ,6
25856,20160218,1,1,1, , ,1,1,1,2,2,1,1,1,2,5,2, , , , ,5, ,1, ,3,2,2,2,2,2,2,1,2,4,2,1,1,4,2,1,2,1,1,1,2,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,2,1,2,2,1, ,1, ,3,4,3,5,3,3, ,4,2,1,1, ,1,5,2,60142,10,1947,1, ,6
27523,20160218,1,2,2,1,1, ,1,2,2,3,3,1,3,3,3,1,4, ,5, , , , , ,2,2,1,3,2,2,2,1,2,2,2,1,1,5,2,2,4,1,2,2,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,1,1,1,1,2, ,1, ,5,6,9,4,2,4, , ,2,4, ,1,2,5,1,60137,1,1993,7, ,7
36607,20160218,1,2,1, , ,1,1,1,2,1,2,2,2,3,5,2, , , , ,6, ,1, ,1,2,2,2,2,2,2,1,4,3,2,1,1,1,2,1,3,1,1,3,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1, ,3,1, ,6,4,3,7,3,3, ,1,2,3,1, ,3,2,1,60137,13,1928,1, ,3
18713,20160218,1,3,2,1,1, ,1,2,2,3,1,2,2,9,9,2, , , , ,3, ,4, ,3,2,3,2,1,1,2,1,3,2,2,2,2,2,3,4,2,1,5,2,2,1,5,1,8, , , , , , , ,0,0,0,0,0,0,0,1,0,3,2,1,2,1, ,2, ,2,6,4,3,7,3,3, ,4,2,1,1, ,1,5,1,60135,12,1940,1, ,3
32235,20160218,1,2,2,1,1, ,1,2,1,2,1,1,5,4,2,1,2, ,1, , , , , ,3,2,2,2,2,2,2,2,2,3,1, ,1,1,1,1,1,2,2,1,2,3,1,1,5, , , , , , , ,0,0,0,0,1,0,0,0,0,1,1,1,1,1, ,2, ,2,3,1,1,1,1,2,2, ,1,2,1, ,2,5,2,60133,1,1997,1, ,3
23203,20160218,1,2,2,1,1, ,1,2,2,1,1,3,5,2,4,3, , , , , , , , ,2,2,2,2,2,2,2,2,2,3,2,1,1,2,1,1,3,3,2,1,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1, ,1, ,5,2,1,2,1,1,1, ,2,4, ,1,1,5,2,60130,4,1981,5, ,4
2724,20160215,1,2,2,1,1, ,1,1,1,2,1,1,5,3,1,4, , , , , , , , ,3,2,2,3,2,2,2,2,4,2,2,1,1,2,1,1,4,2,2,1,1,1,3,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,3, ,1, ,2,3,1,1,3,1,1,1, ,1,1,1, ,2,5,1,60126,8,1959,4, ,7
31926,20160218,1,2,1, , ,1,1,1,2,2,1,2,4,2,4,2, , , , ,4, ,4, ,3,2,1,1,2,1,2,1,2,4,2,2,2,2,2,2,3,1,1,2,4,1,1,1,2,8,6, , , , , ,0,1,0,0,0,1,0,1,0,2,2,1,2,2, ,2, ,1,6,3,2,6,3,1,1, ,2,1,1, ,2,5,1,60126,9,1953,1, ,6
7838,20160216,1,2,2,1,1, ,1,2,2,2,1,2,1,2,2,2, , , , ,6, ,1, ,2,2,2,2,1,2,2,1,1,4,2,1,1,4,1,4,4,1,2,1,4,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,4,1,1,2,1,1, ,1, ,2,2,1,7,3,1,5, ,2,4, ,1,2,5,1,60124,10,1951,1, ,5
64712,20160220,1,2,1, , ,1,1,1,1,1,1,2,1,1,1,4, , , , , , , , ,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,2,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,4,3,1,1,1, ,1, ,3,4,3,9,9,3, ,1,2,2,1, ,2,2,2,60124,11,1945,1, ,2
5488,20160216,1,2,1, , ,1,1,2,1,2,1,4,2,2,1,1,1, ,1, , , , , ,2,2,1,2,1,1,2,2,3,4,1, ,1,4,4,4,2,4,4,4,4,4,2,1,8, , , , , , , ,0,0,0,0,0,0,0,1,0,2,1,1,2,2,1, ,1, ,4,1,1,1,1,3, ,1,2,3,1, ,2,5,2,60123,9,1955,2, ,1
16584,20160216,1,2,2,1,1, ,1,1,2,2,2,3,2,2,2,4, , , , , , , , ,2,2,2,2,2,2,2,2,3,2,2,1,1,3,2,3,3,1,2,2,2,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,4,4,2,2, ,2,1, ,2,3,2,4,2,1,5, ,2,5, ,2, ,5,1,60123,6,1969,1, ,2
37058,20160218,1,2,1, , ,1,1,2,3,2,2,2,5,9,1,1,4, ,1, , , , , ,2,2,2,2,2,3,2,1,1,5,2,2,2,4,1,4,4,2,5,2,2,4,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1, , ,2,6,3,2,2,1,1,1, ,2,1,2, , ,5,2,60123,8,1961,2, ,7
13178,20160217,1,3,2,1,1, ,1,2,1,2,2,3,5,2,1,1,2, ,1, , , , , ,2,2,2,2,2,2,2,2,2,3,2,1,1,3,1,1,2,3,1,1,3,2,1,1,3, , , , , , , ,0,0,1,0,0,0,0,0,0,1,1,1,1,2, ,1, ,1,6,1,1,4,2,1,3, ,1,5, ,3, ,5,1,60120,1,1992,1, ,5
37250,20160218,1,2,2,1,1, ,1,2,2,2,1,3,2,2,2,2, , , , ,5, ,4, ,2,2,1,2,1,1,2,2,3,4,2,2,2,4,3,3,4,2,2,2,3,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,3,1,2,1, ,2, ,2,4,4,3,7,3,1,3, ,2,1,1, ,1,5,1,60120,8,1960,1, ,6
21600,20160216,1,2,2,1,1, ,1,2,2,2,1,2,4,2,2,1,4, ,1, , , , , ,3,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,3,3,3,2,2,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,2, ,2,2, ,3,2,1,3,1,1,1, ,2,4, ,1,2,5,2,60119,5,1972,1, ,6
27905,20160218,1,2,1, , ,1,1,2,1,2,1,2,1,2,2,2, , , , ,3, ,4, ,2,2,2,2,2,2,2,1,4,1,2,1,1,3,1,3,3,2,2,1,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,2,2, ,2, ,2,4,3,2,5,3,5, , ,2,5, ,1,2,5,2,60119,7,1964,1, ,2
33868,20160217,1,2,1, , ,1,1,2,1,2,1,2,4,4,2,1,1, ,1, , , , , ,3,2,2,2,1,2,2,1,2,2,2,1,1,3,1,2,4,1,2,1,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,2, ,2,1, ,6,3,2,3,1,1,1, ,2,2,1, ,1,5,1,60119,9,1956,1, ,7
33939,20160217,1,2,1, , ,1,1,1,2,2,2,5,4,4,4,1,4, ,1, , , , , ,2,1,1,1,1,1,1,1,3,3,1, ,1,3,2,1,3,2,2,2,3,1,4,1,8, , , , , , , ,0,0,0,0,0,0,0,1,0,2,2,1,2,1,1, ,1, ,3,3,2,1,1,3, ,3,2,4, ,1,2,5,1,60119,10,1949,2, ,4
31598,20160218,1,2,2,1,1, ,1,1,2,2,2,2,1,2,5,2, , , , ,6, ,2, ,3,2,2,1,2,3,2,1,2,1,1, ,1,4,1,1,3,2,1,1,2,1,1,1,3,9, , , , , ,No grants for historic site repairs,0,0,1,0,0,0,0,0,1,3,3,1,1,2,1, ,1, ,6,4,3,7,3,1,2, ,2,1,1, ,2,5,1,60115,3,1985,4, ,1
41306,20160218,1,2,2,1,1, ,1,2,1,2,3,3,9,9,9,3, , , , , , , , ,3,2,2,1,2,2,2,2,2,2,2,2,2,4,2,5,4,2,5,3,3,3,1,1,3, , , , , , , ,0,0,1,0,0,0,0,0,0,2,1,1,1,3,1, ,1, ,6,2,1,8,8,1,3, ,2,4, ,3, ,5,1,60115,3,1982,1, ,4
11637,20160217,1,2,1, , ,1,1,2,3,3,1,3,9,9,9,1,2, ,1, , , , , ,3,2,2,2,2,2,2,2,1,4,1, ,1,1,1,1,4,1,3,1,1,1,5,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1, , ,1,3,1,1,3,1,4, , ,2,5, ,2, ,5,1,60110,4,1978,1, ,4
18995,20160218,1,1,2,1,1, ,1,2,3,2,1,2,1,9,9,3, , , , , , , , ,2,1,1,1,1,1,1,1,4,2,1, ,1,4,4,2,4,1,2,4,1,4,1,3, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2, ,2, ,4,1,1,3,1,4, , ,2,5, ,3, ,5,2,60107,3,1985,5, ,5
28769,20160217,1,2,1, , ,1,1,2,2,2,2,4,1,2,5,2, , , , ,6, ,1, ,3,2,1,2,2,2,2,1,4,1,2,2,2,4,2,4,4,2,2,1,3,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1, , ,1,4,4,3,5,3,4, , ,2,3,1, ,2,5,1,60107,7,1964,1, ,3
22229,20160218,1,2,2,1,1, ,1,1,1,2,2,2,4,2,9,1,2, ,1, , , , , ,3,2,2,2,2,2,2,1,2,2,1, ,1,3,1,2,2,1,1,1,3,3,1,1,10, , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,1, ,1,1, ,2,2,1,3,1,2,1, ,2,5, ,1,2,5,1,60103,1,1997,1, ,5
27033,20160218,1,2,1, , ,1,1,2,2,2,1,2,5,5,5,2, , , , ,6, ,2, ,1,3,1,2,2,1,2,1,1,1,2,2,2,4,1,1,4,2,2,1,4,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,2,1,2,1, ,2, ,2,5,4,3,7,3,1,1, ,2,1,1, ,2,5,2,60103,7,1963,1, ,6
65294,20160220,1,2,1, , ,1,1,2,2,2,2,5,5,5,3,4, , , , , , , , ,5,2,2,2,1,1,1,1,4,4,2,2,2,4,1,1,4,5,5,4,4,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,3,1,1,2,1, ,1, ,2,4,3,5,3,1,4, ,2,4, ,1,2,5,2,60103,8,1959,1, ,6
6866,20160217,1,2,1, , ,1,1,2,1,2,2,2,4,9,9,3, , , , , , , , ,2,2,1,1,2,2,2,1,2,4,2,2,2,3,1,1,3,3,3,1,1,1,1,1,10, , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1, ,1, ,5,3,2,3,1,2,5, ,2,1,1, ,2,5,1,60102,8,1957,1, ,6
21098,20160218,1,2,2,1,1, ,1,1,2,2,2,3,2,9,9,3, , , , , , , , ,3,1,1,1,1,2,2,1,4,2,1, ,1,2,2,2,2,1,1,1,1,1,1,1,8,8, , , , , , ,0,0,0,0,0,0,0,1,0,1,1,1,1,1, ,4, ,4,3,6,9,3,1,1,1, ,1,4, ,1,2,5,2,60102,2,1990,7, ,6
39133,20160218,1,2,2,1,1, ,1,1,2,2,1,3,5,2,1,1,2, ,1, , , , , ,3,2,2,2,1,1,1,2,1,1,1, ,1,2,1,1,4,2,1,1,3,2,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1, , ,1,4,2,1,3,1,1,3, ,1,3,1, ,2,5,1,60102,5,1974,1, ,5
51986,20160218,1,2,1, , ,1,1,2,1,2,1,3,5,5,1,1,4, ,1, , , , , ,2,2,2,1,1,2,2,1,1,3,2,2,2,4,1,1,4,2,3,2,3,2,4,1,5,7,8, , , , , ,0,0,0,0,1,0,1,1,0,1,1,1,1,2, ,1, ,1,2,1,1,1,1,2,4, ,1,4, ,1,2,5,1,60102,9,1955,1, ,4
58699,20160220,1,2,1, , ,1,1,2,2,2,1,1,5,4,4,4, , , , , , , , ,2,2,2,2,2,2,2,2,1,5,2,1,1,4,2,2,3,1,2,1,4,5,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2, ,1, ,5,2,1,3,1,1,1, ,1,5, ,3, ,5,2,60102,7,1966,1, ,4
65114,20160220,1,2,1, , ,1,1,1,2,2,3,3,2,9,2,2, , , , ,4, ,2, ,3,2,2,2,2,2,2,2,4,2,2,2,2,1,1,1,4,2,2,2,2,2,1,3, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,4,2,1,1, ,1, ,2,3,2,6,3,3, ,1,2,4, ,1,2,5,1,60102,13,1932,1, ,1
24310,20160218,1,2,2,1,1, ,1,2,2,2,1,3,9,9,9,3, , , , , , , , ,2,1,2,2,1,2,2,2,1,5,2,1,1,2,1,1,1,5,5,1,1,2,1,3, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,4,1,3,1,1, ,1, ,2,6,9,9,9,3, ,5,2,1,1, ,2,5,1,60101,13,1932,1, ,8
13209,20160217,1,2,2,1,1, ,1,1,1,2,2,2,2,2,4,1,2, ,3, , , , , ,2,3,2,2,1,2,2,1,3,1,1, ,1,3,1,1,4,3,2,4,2,2,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,3,2,1, ,2,1, ,3,3,2,1,1,2,4, ,2,4, ,3, ,5,2,60099,1,1995,4, ,3
750,20160214,1,2,2,1,1, ,1,2,2,2,3,3,1,2,5,2, , , , ,5, ,1, ,2,2,1,2,1,2,2,2,2,2,2,2,2,3,2,2,2,3,3,4,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,1,1,1, ,1, ,3,4,3,5,3,1,1, ,1,4, ,1,2,5,1,60097,11,1946,1, ,7
71568,20160220,1,3,1, , ,1,1,2,1,2,1,2,4,2,2,1,2, ,1, , , , , ,3,2,1,1,2,2,2,2,3,4,3, ,3,1,2,5,4,4,4,5,4,4,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,3,1,2,2,2, ,1, ,2,5, ,1,1,3, ,1,2,3,1, ,2,5,1,60097,11,1944,1, ,9
3032,20160214,1,2,2,1,1, ,1,2,2,2,1,1,4,4,2,1,1, ,5, , , , , ,3,2,2,1,2,2,2,2,2,2,1, ,1,2,2,1,2,5,5,2,1,1,4,1,5, , , , , , , ,0,0,0,0,1,0,0,0,0,1,1,1,1,1, ,1, ,2,6,2,1,3,1,1,1, ,2,4, ,3, ,5,2,60093,9,1953,1, ,7
3763,20160215,1,2,1, , ,1,1,1,2,1,1,3,1,1,4,4, , , , , , , , ,2,2,1,2,1,2,2,1,4,4,2,1,1,4,4,4,4,5,5,4,4,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,4,2,1,2,1,1, , ,1,7,5, ,8,8,1,1, ,2,1,1, ,4,5,1,60093,14,1900,7, ,9
26265,20160217,1,2,1, , ,1,1,2,2,1,1,1,1,2,9,2, , , , ,6, ,1, ,2,1,3,2,2,2,3,2,2,5,2,3,2,3,2,2,3,3,4,4,1,1,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,3,1,4,2,2, ,1,1, ,7,5, ,7,3,3, ,1,2,1,1, ,2,5,1,60093,13,1929,1, ,4
31508,20160218,1,2,2,1,1, ,1,1,1,2,1,1,4,5,1,1,1, ,1, , , , , ,5,2,2,2,2,2,2,1,4,3,2,1,1,2,2,2,2,2,2,1,2,4,6,1,8, , , , , , , ,0,0,0,0,0,0,0,1,0,1,1,1,1,2,2, , ,2,6,2,1,7,3,3, ,1,2,3,2, , ,5,1,60091,10,1950,1, ,9
34773,20160219,1,2,1, , ,1,1,1,2,2,1,2,5,4,2,1,1, ,1, , , , , ,1,2,2,2,2,2,2,2,1,4,1, ,1,1,1,1,3,1,1,1,2,2,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,1,2, ,2, ,5,6,2,1,3,1,3, ,2,2,1,2, , ,5,1,60091,12,1939,1, ,5
1298,20160215,1,2,1, , ,1,1,2,2,2,2,2,2,3,5,3, , , , , , , , ,2,1,1,2,1,1,1,1,2,2,2,2,2,3,4,4,1,4,1,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,2,1, ,1,1, ,5,3,2,4,2,1,1, ,2,4, ,2, ,5,2,60089,8,1960,1, ,7
5908,20160216,1,2,2,1,1, ,1,1,2,2,1,2,5,2,2,3, , , , , , , , ,3,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,1,5,1,1,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,1,1,1,1, ,1,1, ,5,4,3,9,9,1,1, ,2,5, ,3, ,5,1,60089,5,1976,1, ,5
9521,20160217,1,2,1, , ,1,1,1,1,2,1,2,5,4,1,4, , , , , , , , ,3,2,2,1,1,2,2,2,2,3,2,1,1,2,1,2,2,4,4,3,3,4,4,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,2,2,1,1,2,1, ,1, ,6,3,2,4,2,1,3, ,2,4, ,9, ,5,1,60089,14,1900,7, ,9
41284,20160219,1,2,1, , ,1,1,1,2,2,3,2,2,4,5,2, , , , ,3, ,2, ,2,1,1,2,1,1,3,1,4,4,2,2,2,4,4,4,3,5,2,4,4,3,1,1,8, , , , , , , ,0,0,0,0,0,0,0,1,0,3,2,1,2,2, ,2, ,3,6,5, ,8,8,3, ,4,2,3,1, ,2,5,2,60089,10,1948,1, ,2
9081,20160215,1,2,1, , ,1,1,1,2,1,2,4,1,3,4,2, , , , ,1, ,1, ,2,2,1,2,2,2,2,1,2,2,1, ,1,4,2,3,2,2,2,1,2,3,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,4,4,1,1,1, ,2, ,1,6,2,1,6,3,1,3, ,2,2,1, ,1,2,1,60087,6,1967,1, ,5
29002,20160215,1,2,2,1,1, ,1,2,1,2,2,3,5,9,1,1,1, ,1, , , , , ,2,2,3,2,2,2,2,2,2,4,2,1,1,4,1,2,1,2,3,2,2,1,1,2, , , , , , , , ,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2, ,1, ,3,2,1,3,1,3, ,1,2,5, ,1,2,5,1,60087,10,1947,1, ,3
33983,20160217,1,2,1, , ,1,1,2,2,2,1,2,4,2,2,1,1, ,1, , , , , ,2,2,2,2,2,2,2,2,1,1,2,1,1,4,1,1,4,1,1,1,3,1,1,1,8, , , , , , , ,0,0,0,0,0,0,0,1,0,2,1,1,1,1, ,2,2, ,2,4,3,2,1,3, ,1,2,4, ,1,2,5,1,60087,13,1930,4, ,3
